,error_type,Negative transfer?,Likely reason for mistake,incorrect_ud_tags,incorrect_ud_tags_padded,incorrect_ud_tags_unigram,incorrect_ud_tags_bigram,en,zhs,nlt
962,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN ADV,NOUN ADV,NOUN ADV PRON,-6.135828018188477,-6.410387992858887,False
963,AGV,True,3rd person plural verb form used instead of 3rd person singular form,AUX,PRON AUX VERB,AUX VERB,AUX VERB PUNCT,-5.757172584533691,-9.348431587219238,False
964,M,False,Incorrect/incomplete expression used,ADV,SCONJ ADV PRON,ADV PRON,ADV PRON PUNCT,-7.09807825088501,-6.930258750915527,True
965,FV,False,Incorrectly using progressive aspect,VERB,ADV VERB ADP,VERB ADP,VERB ADP NOUN,-5.790158271789551,-7.351909637451172,False
966,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN ADP,NOUN ADP,NOUN ADP NOUN,-6.099311828613281,-6.735996246337891,False
967,FV,True,Progressive aspect not applied,VERB,NOUN VERB PRON,VERB PRON,VERB PRON PUNCT,-5.879578590393066,-5.21324348449707,True
969,IJ,False,Misunderstanding of word usage/meaning,ADJ,DET ADJ NOUN,ADJ NOUN,ADJ NOUN ADP,-3.9540467262268066,-5.575438976287842,False
970,UD,False,Overcorrection,DET,ADP DET NOUN,DET NOUN,DET NOUN PUNCT,-4.498852252960205,-5.256208419799805,False
971,UD,False,Overcorrection,DET,PUNCT DET NOUN,DET NOUN,DET NOUN AUX,-5.688526153564453,-5.948286056518555,False
972,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADJ NOUN AUX,NOUN AUX,NOUN AUX ADJ,-5.9208831787109375,-9.173155784606934,False
973,AGV,True,3rd person singular form used instead of 3rd person plural verb form,AUX,NOUN AUX ADJ,AUX ADJ,AUX ADJ SCONJ,-4.698155403137207,-10.227017402648926,False
974,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADJ NOUN AUX,NOUN AUX,NOUN AUX ADJ,-5.9208831787109375,-9.173155784606934,False
976,MT,True,Chinese doesn't use the word in this context,SCONJ,NOUN SCONJ PUNCT,SCONJ PUNCT,SCONJ PUNCT PRON,-6.02413272857666,-7.244826316833496,False
977,MP,True,Chinese uses commas to mark the end of a complete thought,PRON,DET PRON AUX,PRON AUX,PRON AUX VERB,-6.607699394226074,-9.497986793518066,False
978,MT,True,Chinese doesn't use the word in this context,DET,ADP DET NOUN,DET NOUN,DET NOUN NOUN,-4.498852252960205,-5.256208419799805,False
979,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON AUX,-6.518891334533691,-4.976182460784912,True
980,FN,True,Missing plural,NOUN,NOUN NOUN ADP,NOUN ADP,NOUN ADP PRON,-6.03188943862915,-6.254598617553711,False
981,MD,False,Word omitted even though in the Chinese translation it would be there,NOUN,DET NOUN ADP,NOUN ADP,NOUN ADP DET,-5.797200679779053,-6.639105319976807,False
982,UY,True,Chinese would use word in this context,ADV,NOUN ADV PUNCT,ADV PUNCT,ADV PUNCT PRON,-4.622132778167725,-4.353874206542969,True
983,MA,False,Pronoun can also be used here in Chinese,PRON,VERB PRON NOUN,PRON NOUN,PRON NOUN ADP,-6.340492248535156,-5.717101097106934,True
984,MC,True,Chinese does not use conjunctions to join clauses,ADV,NOUN ADV ADV,ADV ADV,ADV ADV ADJ,-6.4743547439575195,-6.112150192260742,True
985,MT,True,Chinese doesn't use the word in this context,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN AUX,-4.651517391204834,-4.513055801391602,True
986,TV,True,Chinese generally expresses actions in present tense,AUX,VERB AUX ADP,AUX ADP,AUX ADP DET,-7.716521263122559,-9.853960037231445,False
987,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN PUNCT,NOUN PUNCT,NOUN PUNCT DET,-3.7444424629211426,-3.126373767852783,True
989,TV,True,Chinese generally expresses actions in present tense,AUX,VERB AUX ADP,AUX ADP,AUX ADP DET,-7.716521263122559,-9.853960037231445,False
990,UN,True,Chinese conventions conflict with English,NOUN,ADJ NOUN NOUN,NOUN NOUN,NOUN NOUN ADP,-4.427311420440674,-4.297308444976807,True
993,MA,False,Pronoun can also be used here in Chinese,DET,VERB DET NOUN,DET NOUN,DET NOUN ADP,-3.9306564331054688,-5.082910537719727,False
995,AGN,False,Overcorrection,NOUN,ADJ NOUN ADP,NOUN ADP,NOUN ADP DET,-5.321064472198486,-6.8281636238098145,False
996,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON VERB,-6.518891334533691,-4.976182460784912,True
998,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON VERB,-6.518891334533691,-4.976182460784912,True
999,RP,False,Error that native speakers would make as well,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON VERB,-6.518891334533691,-4.976182460784912,True
1000,UV,False,Contraction with verb error,PRON,PUNCT PRON AUX,PRON AUX,PRON AUX ADJ,-6.584131240844727,-8.993627548217773,False
1001,AGV,False,Incorrect application of 3rd person present tense (e.g. tagging on the suffix -s),VERB,PRON VERB ADJ,VERB ADJ,VERB ADJ CCONJ,-5.124481678009033,-7.6417131423950195,False
1002,MP,True,Chinese sentence structure differs from English,PRON,NOUN PRON VERB,PRON VERB,PRON VERB VERB,-6.103028297424316,-5.854711055755615,True
1004,TV,False,Thought talking about a feeling that is ongoing which sprouted in the past would be in past tense,VERB,NOUN VERB PRON,VERB PRON,VERB PRON VERB,-5.879578590393066,-5.21324348449707,True
1007,MV,True,Chinese does not have auxiliary verbs,DET,VERB DET ADP,DET ADP,DET ADP PROPN,-7.138647079467773,-7.51713752746582,False
1008,MD,True,Chinese has no articles and doesn't use classifiers in this situation,VERB,ADP VERB PUNCT,VERB PUNCT,VERB PUNCT PRON,-5.340280055999756,-3.952674388885498,True
1010,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON AUX,-6.518891334533691,-4.976182460784912,True
1011,RP,True,Word not capitalized,CCONJ,PUNCT CCONJ ADV,CCONJ ADV,CCONJ ADV ADJ,-7.0384674072265625,-8.06612491607666,False
1012,FV,True,"Missing ""to"" for to-infinitive non-finite subordinate clauses",VERB,NOUN VERB ADP,VERB ADP,VERB ADP DET,-5.071439743041992,-7.482945919036865,False
1013,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON AUX,-6.518891334533691,-4.976182460784912,True
1014,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,AUX NOUN PUNCT,NOUN PUNCT,NOUN PUNCT ADV,-5.365902900695801,-9.428450584411621,False
1015,FV,False,Incorrectly using past tense,VERB,ADP VERB ADP,VERB ADP,VERB ADP NOUN,-6.102536678314209,-7.460493087768555,False
1016,MT,True,Chinese doesn't use the word in this context,NOUN,VERB NOUN ADP,NOUN ADP,NOUN ADP DET,-6.523250579833984,-5.993576526641846,True
1017,FV,False,Incorrectly using past tense,VERB,ADP VERB ADP,VERB ADP,VERB ADP NOUN,-6.102536678314209,-7.460493087768555,False
1018,MT,True,Chinese doesn't use the word in this context,NOUN,VERB NOUN ADP,NOUN ADP,NOUN ADP DET,-6.523250579833984,-5.993576526641846,True
1019,RP,False,Overcorrection,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON ADV,-6.518891334533691,-4.976182460784912,True
1020,DJ,True,The two words map to the same word in Chinese,NOUN,VERB NOUN SCONJ,NOUN SCONJ,NOUN SCONJ PRON,-7.460845470428467,-8.227148056030273,False
1021,MP,False,Missing apostrophy,NOUN,DET NOUN NOUN,NOUN NOUN,NOUN NOUN PUNCT,-4.525265693664551,-4.9093708992004395,False
1022,RP,True,Chinese uses commas to mark the end of a complete thought,SCONJ,PUNCT SCONJ PRON,SCONJ PRON,SCONJ PRON AUX,-7.048191070556641,-6.967442512512207,True
1024,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,AUX NOUN PUNCT,NOUN PUNCT,NOUN PUNCT ADV,-5.365902900695801,-9.428450584411621,False
1025,MV,False,Missing word is important to the sentence,ADV,PRON ADV ADV,ADV ADV,ADV ADV PART,-6.28486442565918,-6.176689147949219,True
1026,UD,False,Chinese doesn't distinguish indefinite and definite articles like English,DET,PUNCT DET NOUN,DET NOUN,DET NOUN AUX,-5.688526153564453,-5.948286056518555,False
1027,MV,True,Chinese conventions conflict with English,ADV,NOUN ADV ADJ,ADV ADJ,ADV ADJ PUNCT,-6.723512172698975,-7.914691925048828,False
1028,UV,True,Modal used for polite speech,VERB,PRON VERB VERB,VERB VERB,VERB VERB ADJ,-5.228297233581543,-5.464967727661133,False
1029,M,False,Word omitted even though in the Chinese translation it would be there,PRON,PUNCT PRON VERB,PRON VERB,PRON VERB AUX,-5.68824577331543,-5.788882255554199,False
1030,MV,True,Chinese conventions conflict with English,ADV,VERB ADV ADJ,ADV ADJ,ADV ADJ ADV,-6.233043670654297,-7.927346706390381,False
1032,UA,False,Overcorrection,PRON,VERB PRON PUNCT,PRON PUNCT,PRON PUNCT CCONJ,-3.7528810501098633,-3.5545694828033447,True
1033,UP,False,Error that native speakers would make as well,PUNCT,CCONJ PUNCT ADV,PUNCT ADV,PUNCT ADV PRON,-6.504870891571045,-7.6430206298828125,False
1034,MC,True,Chinese does not use conjunctions to join clauses,VERB,ADV VERB ADP,VERB ADP,VERB ADP DET,-5.790158271789551,-7.351909637451172,False
1035,DD,False,Pronoun not used in Chinese,PRON,ADP PRON NOUN,PRON NOUN,PRON NOUN PUNCT,-7.206326007843018,-5.875114917755127,True
1037,UV,True,Chinese conventions conflict with English,VERB,AUX VERB ADJ,VERB ADJ,VERB ADJ PUNCT,-6.545468807220459,-11.23627758026123,False
1038,MV,True,Chinese conventions conflict with English,ADV,NOUN ADV ADJ,ADV ADJ,ADV ADJ PUNCT,-6.723512172698975,-7.914691925048828,False
1039,UP,False,Error that native speakers would make as well,PUNCT,CCONJ PUNCT ADV,PUNCT ADV,PUNCT ADV PRON,-6.504870891571045,-7.6430206298828125,False
1040,TV,False,Incorrectly using progressive aspect,VERB,PRON VERB ADP,VERB ADP,VERB ADP DET,-5.866825103759766,-7.247402191162109,False
1041,AGA,False,Using 'It' incorrectly,PRON,VERB PRON ADV,PRON ADV,PRON ADV PUNCT,-5.381688594818115,-7.132501602172852,False
1042,MY,True,Relative adverb missing,ADV,PUNCT ADV PRON,ADV PRON,ADV PRON VERB,-6.6208367347717285,-6.183224678039551,True
1043,MP,True,Chinese uses commas to mark the end of a complete thought,AUX,ADJ AUX PART,AUX PART,AUX PART PRON,-7.345090866088867,-9.587020874023438,False
1044,TV,False,Incorrectly using progressive aspect,VERB,PRON VERB ADP,VERB ADP,VERB ADP DET,-5.866825103759766,-7.247402191162109,False
1046,UV,False,Incorrect/incomplete expression used,VERB,PUNCT VERB SCONJ,VERB SCONJ,VERB SCONJ PROPN,-6.806744575500488,-8.181095123291016,False
1047,RP,False,Overcorrection,PUNCT,PROPN PUNCT DET,PUNCT DET,PUNCT DET NOUN,-6.046064853668213,-7.482003211975098,False
1048,AGN,True,Number error,NOUN,ADP NOUN AUX,NOUN AUX,NOUN AUX ADV,-6.428418159484863,-9.15427303314209,False
1049,MV,True,Chinese conventions conflict with English,ADV,NOUN ADV PUNCT,ADV PUNCT,ADV PUNCT PRON,-4.622132778167725,-4.353874206542969,True
1050,DD,False,Pronoun not used in Chinese,PRON,VERB PRON NOUN,PRON NOUN,PRON NOUN PUNCT,-6.340492248535156,-5.717101097106934,True
1051,RA,False,Using 'It' incorrectly,PRON,PUNCT PRON VERB,PRON VERB,PRON VERB VERB,-5.68824577331543,-5.788882255554199,False
1052,RP,False,Inappropriate capitalization in the middle of sentence,ADJ,PUNCT ADJ PUNCT,ADJ PUNCT,ADJ PUNCT ADJ,-5.116364479064941,-6.494708061218262,False
1053,MP,True,Chinese uses commas to mark the end of a complete thought,DET,NOUN DET PRON,DET PRON,DET PRON VERB,-8.001171112060547,-7.657683849334717,True
1054,RA,False,that vs which confusion,SCONJ,PUNCT SCONJ PRON,SCONJ PRON,SCONJ PRON VERB,-7.048191070556641,-6.967442512512207,True
1055,UP,False,Incorrect modal contractions,PRON,ADV PRON VERB,PRON VERB,PRON VERB DET,-5.744709014892578,-5.205513000488281,True
1056,AGV,True,3rd person singular form used instead of 3rd person plural verb form,AUX,NOUN AUX PART,AUX PART,AUX PART ADJ,-7.089589595794678,-9.549820899963379,False
1058,DD,False,Pronoun not used in Chinese,PRON,PUNCT PRON NOUN,PRON NOUN,PRON NOUN VERB,-6.956219673156738,-6.210933685302734,True
1059,MP,True,Chinese uses commas to mark the end of a complete thought,PRON,ADV PRON VERB,PRON VERB,PRON VERB DET,-5.744709014892578,-5.205513000488281,True
1060,MP,True,Chinese uses commas to mark the end of a complete thought,PRON,ADV PRON VERB,PRON VERB,PRON VERB DET,-5.744709014892578,-5.205513000488281,True
1061,MC,False,Incomplete expression used,PRON,ADV PRON AUX,PRON AUX,PRON AUX ADJ,-6.139682769775391,-8.895179748535156,False
1062,MP,True,Chinese uses commas to mark the end of a complete thought,PRON,ADV PRON VERB,PRON VERB,PRON VERB DET,-5.744709014892578,-5.205513000488281,True
1063,UJ,False,Wordiness,ADJ,DET ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-3.9540467262268066,-5.575438976287842,False
1066,MT,True,Chinese doesn't use the word in this context,VERB,NOUN VERB PUNCT,VERB PUNCT,VERB PUNCT VERB,-3.841421604156494,-2.702009916305542,True
1067,UP,False,Incorrect modal contractions,PRON,PRON AUX,PRON AUX,PRON AUX DET,-5.555111885070801,-8.200399398803711,False
1070,MP,False,Missing apostrophy,NOUN,DET NOUN ADV,NOUN ADV,NOUN ADV ADP,-5.2622785568237305,-6.017061233520508,False
1071,MN,False,Incorrect/incomplete expression used,ADP,PART ADP PRON,ADP PRON,ADP PRON VERB,-6.917396068572998,-8.8395357131958,False
1072,DN,True,"Chinese verbs, adjectives, and nouns sometimes are the same",VERB,AUX VERB ADP,VERB ADP,VERB ADP NOUN,-5.9264702796936035,-10.943586349487305,False
1074,UD,False,Overcorrection,DET,ADP DET PROPN,DET PROPN,DET PROPN NOUN,-5.119681358337402,-6.237305641174316,False
1075,IV,False,Spelling error,VERB,AUX VERB PRON,VERB PRON,VERB PRON ADP,-7.145103931427002,-9.71677303314209,False
1076,UY,False,Wordiness,ADV,VERB ADV DET,ADV DET,ADV DET NOUN,-7.23852014541626,-7.884002685546875,False
1077,UT,False,"Overcorrection by adding ""to"" to show the object of transitive verbs",ADP,VERB ADP DET,ADP DET,ADP DET NOUN,-5.851269721984863,-7.798564910888672,False
1078,MA,True,Chinese is a pro-drop language,AUX,AUX AUX PROPN,AUX PROPN,AUX PROPN ADV,-7.977694511413574,-10.59080696105957,False
1080,MA,True,Chinese is a pro-drop language,VERB,CCONJ VERB PART,VERB PART,VERB PART VERB,-7.630816459655762,-6.151592254638672,True
1081,M,True,Chinese conventions conflict with English,DET,VERB DET ADJ,DET ADJ,DET ADJ NOUN,-6.094607830047607,-7.968842506408691,False
1082,FN,False,Number disagreement,NOUN,ADJ NOUN PUNCT,NOUN PUNCT,NOUN PUNCT,-3.3845911026000977,-3.7189626693725586,False
1083,UV,True,Chinese conventions conflict with English,VERB,NOUN VERB PUNCT,VERB PUNCT,VERB PUNCT PROPN,-3.841421604156494,-2.702009916305542,True
1084,UV,False,Unnecessary auxiliary added,AUX,PRON AUX VERB,AUX VERB,AUX VERB PRON,-5.757172584533691,-9.348431587219238,False
1085,MD,False,Word omitted even though in the Chinese translation it would be there,NOUN,ADP NOUN ADV,NOUN ADV,NOUN ADV PUNCT,-6.135828018188477,-6.410387992858887,False
1086,AGV,True,3rd person singular form used instead of 3rd person plural verb form,AUX,ADV AUX ADJ,AUX ADJ,AUX ADJ NOUN,-6.58210563659668,-10.198746681213379,False
1087,FN,True,Missing plural,NOUN,ADJ NOUN PUNCT,NOUN PUNCT,NOUN PUNCT PRON,-3.3845911026000977,-3.7189626693725586,False
1089,AGV,True,3rd person singular form used instead of 3rd person plural verb form,AUX,ADV AUX DET,AUX DET,AUX DET NOUN,-5.4498291015625,-10.07882022857666,False
1090,AGV,True,3rd person singular form used instead of 3rd person plural verb form,AUX,ADV AUX DET,AUX DET,AUX DET NOUN,-5.4498291015625,-10.07882022857666,False
1091,MV,True,Chinese conventions conflict with English,VERB,CCONJ VERB ADV,VERB ADV,VERB ADV PUNCT,-6.787885665893555,-6.954401016235352,False
1093,AGQ,True,Phrases map to the same Chinese phrase,ADJ,PUNCT ADJ ADJ,ADJ ADJ,ADJ ADJ NOUN,-7.271589279174805,-8.437545776367188,False
1094,RP,True,Word not capitalized,NOUN,DET NOUN PUNCT,NOUN PUNCT,NOUN PUNCT DET,-3.3438291549682617,-3.534750461578369,False
1095,UN,True,Chinese conventions conflict with English,NOUN,NOUN NOUN PUNCT,NOUN PUNCT,NOUN PUNCT DET,-3.781497001647949,-2.7727162837982178,True
1096,MP,True,Chinese uses commas to mark the end of a complete thought,DET,NOUN DET AUX,DET AUX,DET AUX VERB,-6.925453186035156,-9.102867126464844,False
1097,UQ,False,Quantifier would not be used in this context in Chinese,DET,ADP DET NOUN,DET NOUN,DET NOUN NOUN,-4.498852252960205,-5.256208419799805,False
1098,UD,False,Overcorrection,DET,ADP DET NOUN,DET NOUN,DET NOUN NOUN,-4.498852252960205,-5.256208419799805,False
1099,IV,False,Spelling error,VERB,ADP VERB PRON,VERB PRON,VERB PRON ADP,-6.750405311584473,-6.177890777587891,True
1100,FV,True,Progressive aspect not applied,VERB,CCONJ VERB PRON,VERB PRON,VERB PRON ADP,-6.074014663696289,-6.16617488861084,False
1101,DJ,True,"Chinese verbs, adjectives, and nouns sometimes are the same",NOUN,ADV NOUN PRON,NOUN PRON,NOUN PRON AUX,-7.340049743652344,-6.271148204803467,True
1102,CQ,True,Phrases map to the same Chinese phrase,ADV,ADV ADV ADJ,ADV ADJ,ADV ADJ NOUN,-5.417191028594971,-7.8612260818481445,False
1103,RP,True,Word not capitalized,NOUN,DET NOUN PUNCT,NOUN PUNCT,NOUN PUNCT PRON,-3.3438291549682617,-3.534750461578369,False
1104,UN,True,Chinese conventions conflict with English,NOUN,NOUN NOUN PUNCT,NOUN PUNCT,NOUN PUNCT PRON,-3.781497001647949,-2.7727162837982178,True
1105,AGQ,True,Phrases map to the same Chinese phrase,ADJ,ADV ADJ ADJ,ADJ ADJ,ADJ ADJ NOUN,-6.819993019104004,-8.461030960083008,False
1106,UD,False,Overcorrection,DET,ADP DET PROPN,DET PROPN,DET PROPN CCONJ,-5.119681358337402,-6.237305641174316,False
1107,UT,False,Overcorrecting for prepositions introducing subordinate phrases,PART,VERB PART PART,PART PART,PART PART VERB,-8.288139343261719,-6.446290016174316,True
1108,FV,False,Incorrectly using progressive aspect,VERB,VERB VERB DET,VERB DET,VERB DET NOUN,-6.636114120483398,-7.664137840270996,False
1110,FV,True,"Missing ""to"" for to-infinitive non-finite subordinate clauses",VERB,PRON VERB ADV,VERB ADV,VERB ADV ADV,-5.712131500244141,-6.261199474334717,False
1112,MT,True,Chinese doesn't use the word in this context,DET,VERB DET ADJ,DET ADJ,DET ADJ NOUN,-6.094607830047607,-7.968842506408691,False
1114,FN,True,Missing plural,NOUN,DET NOUN ADP,NOUN ADP,NOUN ADP PROPN,-5.797200679779053,-6.639105319976807,False
1115,AGN,True,Number error,NOUN,ADJ NOUN PART,NOUN PART,NOUN PART AUX,-7.271122932434082,-5.542080879211426,True
1116,DN,True,English words map to the same Chinese word,VERB,AUX VERB CCONJ,VERB CCONJ,VERB CCONJ NOUN,-8.16956901550293,-11.027186393737793,False
1117,UD,False,Overcorrection,DET,ADP DET NOUN,DET NOUN,DET NOUN PUNCT,-4.498852252960205,-5.256208419799805,False
1118,DY,False,Spelling error,PROPN,PROPN PUNCT,PROPN PUNCT,PROPN PUNCT PRON,-2.8119401931762695,-2.648240804672241,True
1119,RP,False,Punctuation works the same in Chinese,PUNCT,NOUN PUNCT,PUNCT,PUNCT,-3.1241037845611572,-2.562624454498291,True
1120,FV,True,Progressive aspect not applied,VERB,ADP VERB ADP,VERB ADP,VERB ADP PRON,-6.102536678314209,-7.460493087768555,False
1121,MD,True,Chinese has no articles and doesn't use classifiers in this situation,PROPN,ADP PROPN NOUN,PROPN NOUN,PROPN NOUN,-5.286179065704346,-5.365639686584473,False
1122,MA,False,Chinese expresses this in a different order/structure,VERB,NOUN VERB AUX,VERB AUX,VERB AUX VERB,-6.3975138664245605,-9.181525230407715,False
1123,UP,True,Chinese sentence structure differs from English,PUNCT,NUM PUNCT PROPN,PUNCT PROPN,PUNCT PROPN PROPN,-6.126843452453613,-5.788443565368652,True
1124,UP,True,Chinese sentence structure differs from English,PUNCT,NUM PUNCT PROPN,PUNCT PROPN,PUNCT PROPN PROPN,-6.126843452453613,-5.788443565368652,True
