,en,zhs,en_ud
6949,-inf,-inf,INTJ PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PUNCT DET PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN PROPN X PROPN PART PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN VERB PROPN PROPN PROPN ADP VERB PROPN PROPN NOUN NOUN VERB PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADP PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PUNCT 
6950,-0.47743860773325364,-inf,DET PROPN AUX PART VERB 
6951,-inf,-inf,SCONJ ADP ADV PUNCT NUM ADJ NOUN ADP PROPN CCONJ NOUN AUX AUX VERB PUNCT 
6952,-7.77734595764356,-inf,DET NOUN AUX NOUN ADP DET ADJ NOUN PROPN PROPN NUM PUNCT 
6953,-13.528635394513522,-inf,ADV PROPN VERB PART VERB ADV DET NOUN PUNCT NOUN ADP PROPN 
6954,-30.271542657594132,-inf,DET ADP DET NOUN PRON VERB ADV VERB ADV ADJ PROPN VERB DET ADJ NOUN PART VERB ADV PUNCT 
6955,-9.560343066588707,-21.64903961357706,PROPN PROPN PUNCT PROPN PROPN PROPN PROPN PROPN PROPN CCONJ PROPN PUNCT ADJ PROPN 
6956,0.0,0.0,ADJ VERB NOUN PUNCT 
6957,-51.86463405065675,-inf,DET NOUN VERB NOUN ADP ADV DET NOUN NOUN ADP PROPN ADP DET ADJ NOUN ADP NUM PUNCT PROPN AUX VERB PROPN SCONJ DET ADV PUNCT ADJ NOUN ADP DET NOUN PUNCT 
6958,-37.48618469310621,-inf,DET VERB ADP NOUN AUX VERB DET NOUN ADP ADJ NOUN ADP NOUN NOUN DET VERB DET NOUN ADV PUNCT VERB NOUN PROPN PROPN PUNCT 
6959,-6.755672729510651,-inf,PRON AUX PART ADV VERB DET NOUN PART NOUN PUNCT 
6960,-inf,-inf,ADP DET ADJ NOUN PUNCT DET NOUN ADP ADJ NOUN AUX ADV ADJ SCONJ AUX AUX VERB PUNCT 
6961,-inf,-inf,SCONJ ADP DET VERB PRON AUX PART VERB ADP DET ADJ NOUN VERB DET NOUN PUNCT ADJ SCONJ DET NOUN ADP DET NOUN PUNCT 
6962,-24.18030542490401,-inf,PUNCT PRON AUX SCONJ PUNCT SCONJ PRON AUX PART VERB ADP DET PUNCT PRON VERB VERB ADV PUNCT 
6963,-79.82876273274286,-inf,ADP DET ADJ NOUN ADP ADJ NOUN ADP VERB NOUN NOUN PUNCT ADJ NOUN PUNCT NOUN PUNCT NOUN NOUN PUNCT ADJ NOUN CCONJ NOUN AUX VERB DET NOUN ADP DET NOUN SCONJ DET NOUN PUNCT ADJ NOUN ADP DET ADJ ADJ ADJ CCONJ ADJ ADJ ADJ NOUN ADP NOUN PUNCT NOUN PUNCT CCONJ NOUN PUNCT 
6964,-15.455726354566112,-inf,DET NOUN VERB VERB CCONJ ADV PRON VERB AUX VERB ADV PUNCT 
6965,-46.30180179955359,-inf,DET PROPN PROPN PROPN PROPN NOUN VERB NOUN ADP DET NOUN ADP ADJ NOUN ADP ADJ NOUN PUNCT CCONJ AUX DET NOUN ADP NOUN ADP NOUN VERB ADP ADJ NOUN ADP ADJ NOUN PUNCT 
6966,-inf,-inf,PUNCT ADV PUNCT DET AUX DET NOUN ADJ SCONJ DET NUM NOUN NOUN ADJ NOUN PRON VERB ADV VERB PUNCT PUNCT PROPN PROPN VERB ADP DET PROPN PROPN PROPN PUNCT 
6967,-inf,-inf,ADV DET ADJ PROPN PROPN NOUN AUX DET NOUN ADP DET NOUN PUNCT ADP PUNCT ADP PROPN PART AUX DET ADJ NOUN ADP DET NOUN ADP DET NOUN PART NOUN CCONJ PRON DET VERB PUNCT 
6968,-9.836218806291805,-inf,ADP DET NOUN PUNCT PRON AUX ADP NOUN PUNCT 
6969,-23.933879320505007,-inf,PROPN CCONJ PROPN PUNCT PRON VERB DET NOUN NOUN ADP DET NOUN PUNCT VERB PRON SCONJ DET NOUN PUNCT 
6970,-55.98169526346796,-inf,DET NOUN AUX AUX VERB ADP ADJ NOUN PART VERB NOUN AUX VERB ADP DET NOUN PUNCT CCONJ DET NOUN VERB SCONJ DET NOUN ADP NOUN AUX PART VERB ADJ NOUN PART VERB DET ADJ NOUN ADP DET ADJ CCONJ ADJ NOUN PUNCT 
6971,-47.21090537787647,-inf,VERB PRON ADV ADV ADP VERB DET NOUN PART VERB DET ADJ NOUN VERB ADP ADJ NOUN ADP PROPN CCONJ VERB PRON ADV PRON AUX VERB DET ADJ ADP ADJ NOUN PUNCT 
6972,-41.23037490363362,-inf,ADJ NOUN VERB ADP DET NOUN ADP DET ADJ NOUN PUNCT ADP NOUN PUNCT PRON VERB NOUN PUNCT CCONJ DET NOUN VERB SCONJ PRON AUX ADJ SCONJ DET ADJ NOUN PUNCT 
6973,-19.06464852421508,-inf,NOUN VERB ADP DET NOUN PUNCT VERB PROPN SCONJ VERB NOUN CCONJ NOUN PUNCT 
6974,-inf,-inf,ADP DET NOUN AUX VERB PUNCT DET NOUN ADP DET ADJ NOUN NOUN AUX ADJ CCONJ VERB PROPN PROPN CCONJ NOUN ADP PUNCT PROPN PROPN PUNCT PUNCT PROPN PUNCT PUNCT DET NOUN VERB PRON NUM NOUN CCONJ DET VERB SCONJ PROPN AUX DET ADJ NOUN PROPN AUX VERB ADP DET NOUN ADP PROPN PUNCT 
6975,-29.991091445013396,-inf,ADP PROPN NOUN PUNCT PROPN PROPN PUNCT PROPN PROPN PROPN PROPN PROPN PUNCT VERB PRON PRON VERB AUX DET ADJ NOUN ADP ADJ NOUN PUNCT 
6976,-inf,-inf,PROPN PROPN ADP PROPN PROPN PROPN PROPN PROPN PROPN VERB ADJ ADP ADV PRON AUX VERB PART VERB DET ADJ NOUN PUNCT DET NOUN AUX VERB CCONJ PART VERB NOUN ADJ DET VERB NOUN VERB DET NOUN ADP NOUN PUNCT 
6977,-39.669535636641825,-inf,PRON VERB VERB AUX DET NOUN ADJ PROPN PUNCT ADV PRON VERB AUX ADJ PUNCT VERB PRON NOUN PUNCT PUNCT PUNCT 
6978,-1.3476795249921112,-inf,DET AUX ADV ADJ PUNCT 
6979,-inf,-28.091140059629517,PROPN PUNCT NOUN CCONJ PROPN PUNCT PROPN NOUN NOUN ADP PROPN PUNCT PROPN ADP NOUN PROPN CCONJ PROPN 
6980,0.0,0.0,NOUN ADP PROPN 
6981,-7.290690177812077,-inf,ADV ADV VERB PRON VERB PRON PRON AUX PUNCT 
6982,0.0,0.0,X PUNCT 
6983,0.0,0.0,CCONJ VERB PUNCT 
6984,-13.235674389878074,-inf,PROPN PROPN PROPN PUNCT NUM ADP DET NOUN NOUN PUNCT VERB PUNCT 
6985,-2.7097581434473663,-1.8626621049621934,PUNCT PRON ADV VERB NOUN PUNCT 
6986,-108.5864057370501,-inf,SCONJ ADJ NOUN ADJ SCONJ DET NOUN VERB ADV PUNCT DET PROPN PROPN PUNCT VERB NOUN PROPN PROPN PUNCT VERB ADP DET PROPN NOUN PUNCT VERB ADJ NOUN VERB DET NOUN ADP DET NOUN ADP ADJ NOUN PUNCT PRON AUX ADV DET NOUN ADP DET NOUN PART VERB DET NOUN ADV PUNCT SCONJ NOUN ADP DET ADJ NOUN NOUN ADP DET ADJ ADP DET NOUN CCONJ ADJ NOUN PRON VERB PUNCT 
6987,-12.341469882355643,-inf,ADV PUNCT NOUN CCONJ NOUN AUX DET ADV ADJ NOUN ADP DET NOUN PUNCT 
6988,-inf,-inf,SCONJ VERB NOUN PUNCT DET PROPN PROPN PROPN PUNCT PROPN PUNCT VERB VERB DET ADJ NUM NOUN SCONJ NOUN VERB ADV VERB ADP PROPN PUNCT PROPN NUM PUNCT 
6989,-25.853978693872605,-inf,VERB ADJ NOUN VERB DET NOUN ADJ SCONJ PRON AUX PART AUX ADJ NOUN ADP DET NOUN ADP PROPN PUNCT 
6990,-34.13963004646494,-inf,PRON VERB VERB PROPN ADV SCONJ DET NOUN VERB DET NOUN SCONJ ADP ADV PRON AUX VERB ADJ NOUN NOUN SCONJ PROPN PUNCT 
6991,-0.8678641379686807,-0.4994940577564408,PRON VERB NOUN CCONJ NOUN PUNCT 
6992,-20.74144296637877,-inf,PRON VERB PART AUX ADJ PART VERB DET NOUN PUNCT CCONJ PRON VERB PRON VERB AUX DET ADJ NOUN PUNCT 
6993,-inf,-inf,DET NOUN VERB ADV ADP NUM NOUN SCONJ PROPN PART PROPN ADP PROPN PUNCT 
6994,-inf,-inf,SCONJ NOUN VERB PART VERB DET NOUN ADP ADJ NOUN ADP DET PROPN PROPN PROPN PUNCT PROPN ADP PROPN PROPN VERB SCONJ DET NOUN PART NOUN ADP VERB DET NOUN AUX PUNCT PUNCT SCONJ PRON VERB PART VERB PRON PUNCT VERB PUNCT PRON PUNCT PUNCT 
6995,-16.07543682838111,-inf,CCONJ ADV ADJ ADJ NOUN AUX PART VERB ADP NOUN VERB ADP NOUN PUNCT 
6996,-inf,-inf,PUNCT DET PROPN PROPN AUX VERB ADP DET NOUN PART VERB DET NOUN NOUN ADP DET VERB PUNCT NOUN ADP NOUN ADP DET PROPN PUNCT DET PROPN NUM NOUN PUNCT PART VERB PUNCT PROPN PUNCT PROPN PART ADJ ADJ NOUN PUNCT PUNCT PRON VERB PUNCT 
6997,-inf,-inf,PRON AUX PART ADV NUM ADP DET NOUN PRON VERB NOUN ADP DET NOUN PUNCT 
6998,-3.3357566818698707,-1.613067680484679,DET NOUN ADP DET NOUN VERB PUNCT 
6999,-2.070645374676417,-1.256301115092837,PRON ADV VERB DET NOUN PUNCT PUNCT 
7000,-inf,-inf,PRON AUX PUNCT PROPN NOUN PUNCT ADJ PUNCT 
7001,-19.922543042998335,-inf,PROPN AUX ADV VERB NOUN NOUN PUNCT DET NOUN ADP DET VERB PROPN NOUN PUNCT 
7002,-10.323705666447696,-inf,PRON AUX PART NOUN CCONJ ADJ NOUN PART NOUN PUNCT 
7003,-5.139712336371398,-5.416515131007355,PRON VERB VERB NOUN DET NOUN PUNCT 
7004,-inf,-inf,NOUN PUNCT NUM ADJ ADJ PROPN PROPN PROPN ADP PROPN CCONJ PROPN PUNCT ADJ PROPN 
7005,-inf,-inf,DET VERB ADJ SCONJ DET ADV ADJ SCONJ PROPN PROPN PUNCT PROPN CCONJ PROPN PROPN VERB PUNCT VERB ADP DET NOUN ADP PROPN CCONJ PROPN PUNCT 
7006,-56.88634444775536,-inf,ADP DET NOUN ADP PROPN CCONJ NOUN NOUN NOUN SCONJ PROPN PUNCT PRON AUX ADJ PART AUX DET NOUN ADP DET NOUN NOUN ADP DET NOUN ADV PRON VERB PART AUX NOUN NOUN PUNCT 
7007,-inf,-inf,PART AUX PART NUM NOUN ADV PUNCT INTJ PUNCT PRON DET ADJ NOUN DET AUX PUNCT CCONJ DET ADJ NOUN ADP NUM PUNCT 
7008,-inf,-inf,ADP NUM NOUN PRON AUX NUM NOUN ADP NOUN CCONJ NUM NOUN ADP PROPN NOUN NOUN INTJ ADJ NUM NOUN AUX PUNCT INTJ PUNCT INTJ PUNCT NOUN AUX PART ADJ PUNCT NOUN AUX ADJ PUNCT PUNCT 
7009,-52.227463275453545,-inf,DET NOUN ADP NOUN NOUN PUNCT ADV PUNCT AUX VERB ADP DET ADJ NOUN ADP NOUN NOUN PUNCT ADV VERB NOUN PUNCT NOUN PUNCT CCONJ ADJ NOUN NOUN VERB ADP ADJ PUNCT ADJ NOUN PUNCT 
7010,-40.865789521077666,-inf,ADP DET ADJ NOUN PUNCT NOUN PRON VERB SCONJ VERB ADJ NOUN VERB PART AUX VERB NOUN CCONJ NOUN ADV VERB PUNCT 
7011,-17.591661091944832,-inf,ADP NUM NOUN ADP DET NOUN PUNCT DET NOUN AUX VERB ADP PROPN CCONJ DET NOUN PUNCT 
7012,-3.871201010907891,-1.791759469228055,SCONJ PROPN ADP PROPN NOUN PUNCT 
7013,-inf,-inf,NOUN NUM NOUN NOUN DET NOUN PUNCT 
7014,-43.740860389186864,-inf,VERB NOUN NOUN VERB NOUN PART AUX DET NOUN ADP NOUN PART ADJ ADP DET NOUN CCONJ NOUN ADP ADJ NOUN CCONJ ADP ADV ADJ NOUN PUNCT 
7015,-4.987512876675401,-inf,PRON ADP NOUN PROPN CCONJ PROPN NOUN PUNCT 
7016,-2.8584672113774197,-inf,PRON AUX PART AUX PRON PUNCT 
7017,-inf,-inf,SCONJ DET NOUN AUX VERB ADP NUM PROPN NUM PUNCT PRON CCONJ PRON VERB VERB DET PROPN NOUN NOUN ADP DET PROPN SCONJ PRON CCONJ PRON AUX DET ADJ ADP ADJ NOUN PUNCT 
7018,-17.710842135453248,-inf,VERB PROPN PROPN PROPN PROPN AUX VERB DET ADJ NOUN ADP PROPN PROPN PART ADJ NOUN PUNCT 
7019,0.0,0.0,ADP PUNCT X 
7020,-20.185428470643288,-inf,PRON AUX PART VERB SCONJ PRON VERB PRON DET ADV ADJ NOUN ADP NOUN NOUN PUNCT 
7021,-20.882112800221865,-inf,ADV PUNCT SCONJ ADJ PUNCT DET NOUN VERB AUX ADJ PART VERB NOUN NOUN NOUN PUNCT 
7022,-23.85108033905223,-inf,ADV AUX NUM NOUN PRON VERB ADP DET NOUN PUNCT PROPN ADP PROPN PUNCT VERB ADP PROPN PROPN PROPN PUNCT 
7023,-inf,-inf,DET NOUN VERB DET NOUN DET VERB ADP DET PROPN NOUN ADP PROPN ADV VERB NUM NOUN AUX VERB PUNCT ADP ADV VERB DET NUM NOUN CCONJ NOUN AUX ADV VERB DET VERB NOUN PUNCT 
7024,-29.39102691308871,-inf,ADP DET PROPN PART NOUN PUNCT DET PROPN PROPN ADP DET NOUN NOUN PROPN PROPN PUNCT VERB ADP DET ADJ ADJ NOUN PUNCT 
7025,-14.286950737523231,-inf,NOUN CCONJ ADJ NOUN AUX VERB DET NOUN NOUN PUNCT VERB NOUN PUNCT 
7026,-16.425272988110194,-inf,ADP NOUN PUNCT DET ADJ NOUN VERB ADV AUX ADP NOUN ADP DET NOUN PUNCT 
7027,-inf,-inf,ADV ADV AUX NOUN ADV ADV ADV ADJ ADP DET NOUN PUNCT VERB PUNCT DET PROPN ADP PROPN PUNCT PUNCT SCONJ ADP ADJ NOUN ADP DET ADJ NOUN PUNCT 
7028,-inf,-inf,PUNCT PRON VERB DET PROPN PROPN PROPN NOUN DET NOUN DET NOUN ADP NOUN NOUN PUNCT CCONJ SCONJ PRON AUX VERB ADP DET NOUN ADP NOUN NOUN CCONJ NOUN PUNCT DET ADJ SCONJ ADJ NOUN NOUN ADJ SCONJ NOUN PUNCT NOUN CCONJ NOUN AUX ADV AUX VERB ADJ PUNCT PUNCT 
7029,-31.853571895704864,-inf,ADP ADV DET NOUN NOUN AUX NOUN ADP NOUN PUNCT NOUN VERB ADP ADJ NOUN ADP DET NOUN ADP NOUN VERB PUNCT 
7030,-75.81893330102466,-inf,DET PROPN VERB PUNCT PUNCT NOUN AUX SCONJ DET PROPN PROPN VERB VERB DET ADJ NOUN ADP PROPN PUNCT ADP DET NOUN PUNCT CCONJ SCONJ DET NOUN VERB PUNCT PROPN PROPN VERB SCONJ ADJ ADP DET NOUN PART NOUN NOUN VERB DET NOUN ADJ PUNCT 
7031,-inf,-inf,PRON VERB ADV ADJ PART VERB DET NOUN ADP PROPN X PUNCT PUNCT DET NOUN AUX ADV ADJ ADP DET PROPN PROPN NOUN PUNCT CCONJ PROPN X PUNCT PUNCT DET NOUN VERB ADP ADV ADP DET NOUN PUNCT PART ADV DET ADJ NOUN NOUN PUNCT 
7032,-30.149873135845475,-inf,INTJ PUNCT ADP DET NOUN ADP PROPN PROPN PUNCT DET ADJ NOUN PUNCT DET PROPN NOUN CCONJ DET NOUN ADP DET NUM NOUN PUNCT 
7033,-7.729648470920338,-inf,ADV AUX DET NOUN ADP DET NOUN NOUN ADP DET NOUN PUNCT 
7034,-inf,-inf,PROPN PUNCT PROPN PART NOUN PUNCT AUX ADP ADP PART NUM NOUN ADP NOUN PUNCT 
7035,-40.13099482760332,-inf,DET ADJ NOUN VERB PART VERB DET ADJ NOUN DET NOUN PUNCT SCONJ PUNCT ADV DET NOUN ADP ADJ NOUN ADV VERB ADV PUNCT 
7036,-34.124052411605604,-inf,PRON VERB ADP PROPN ADP PROPN PART NOUN ADP DET PROPN PUNCT CCONJ ADP PROPN ADP PROPN PART NOUN ADP PROPN PUNCT 
7037,-16.957304805630773,-28.417109405159618,PUNCT NOUN VERB NOUN ADP DET NOUN ADP DET NOUN PUNCT PUNCT PROPN ADP PROPN PUNCT PUNCT 
7038,-16.626904019340397,-inf,ADV AUX PRON VERB DET NOUN ADP ADP DET ADJ ADJ NOUN PART VERB PUNCT 
7039,-67.69489600971502,-inf,ADP PROPN DET NOUN ADP DET NOUN AUX ADJ PUNCT VERB NOUN ADP DET NOUN ADP DET NOUN CCONJ DET NOUN ADP DET NOUN PUNCT SCONJ ADP ADJ NOUN ADJ NOUN AUX VERB PUNCT ADP NOUN ADP NOUN PUNCT NOUN CCONJ NOUN ADP ADJ ADJ NOUN PUNCT 
7040,-1.6463349730895802,-0.7646583107436201,ADV VERB DET NOUN PUNCT 
7041,-7.82182102253562,-14.31459170329394,PROPN VERB DET NOUN ADP VERB NOUN ADP DET NOUN PUNCT 
7042,-40.94311694635548,-inf,DET ADJ NOUN AUX SCONJ PRON VERB DET NOUN NOUN CCONJ VERB ADJ ADP ADJ NOUN SCONJ PRON ADV ADJ ADP PRON PUNCT PUNCT 
7043,-inf,-inf,SYM PROPN PUNCT ADV ADP NUM VERB ADP PROPN PROPN PROPN ADP SYM PROPN PROPN PUNCT ADV NOUN SYM NOUN PUNCT 
7044,-2.8024227343305714,-inf,ADV AUX NUM NOUN ADP DET NOUN PUNCT 
7045,-9.416697942618164,-10.007273078548657,NOUN PUNCT ADJ PROPN PROPN PUNCT VERB ADP NOUN PUNCT 
7046,-9.111302061773486,-inf,DET NOUN AUX CCONJ ADJ CCONJ ADJ NOUN NOUN ADP PROPN PUNCT 
7047,-inf,-inf,PRON VERB PART VERB DET NOUN ADV PART VERB ADJ DET DET NOUN AUX PART VERB SCONJ DET VERB VERB DET NOUN PUNCT SCONJ DET NOUN AUX ADV VERB CCONJ ADJ PUNCT ADV VERB DET NOUN ADP DET NOUN PUNCT VERB DET NOUN CCONJ NOUN ADP DET NOUN PUNCT 
7048,-81.80443394256834,-inf,ADP DET ADJ NOUN PUNCT DET PROPN PUNCT PROPN VERB ADP ADP DET NOUN NOUN PUNCT PROPN PROPN PUNCT PROPN PUNCT ADP ADP DET NOUN ADP ADJ ADJ PUNCT ADJ NOUN VERB PART VERB ADP PUNCT VERB SCONJ PRON VERB VERB ADP DET ADJ NOUN NOUN ADP NOUN PUNCT 
7049,-inf,-inf,PRON AUX DET NOUN ADP NOUN PART AUX PUNCT CCONJ DET ADP DET NOUN ADP DET PROPN VERB DET NOUN ADV SCONJ VERB PRON PUNCT 
7050,-46.75343057037929,-inf,DET ADJ NOUN ADV VERB PART AUX DET NOUN NOUN ADP DET NOUN VERB NOUN DET VERB ADJ NOUN CCONJ AUX ADJ ADP NOUN ADP ADJ ADJ ADJ NOUN PUNCT 
7051,-inf,-inf,DET NOUN NOUN AUX NUM SYM NUM NOUN NOUN ADP DET NOUN NOUN PUNCT 
7052,-17.747563052479997,-inf,NOUN AUX PART VERB ADV NOUN VERB ADV ADV VERB NOUN PUNCT PUNCT 
7053,-inf,-inf,CCONJ ADV PRON AUX VERB PUNCT VERB DET PUNCT PUNCT PRON VERB PART VERB PUNCT 
7054,-16.54745194607365,-29.64377981500847,ADV DET NOUN VERB NOUN ADP DET NOUN ADP DET NOUN ADP NOUN ADP DET NOUN NOUN PUNCT 
7055,0.0,0.0,NOUN ADP NOUN PUNCT 
7056,-inf,-inf,PRON VERB DET PROPN CCONJ PROPN PROPN PART ADV VERB VERB DET PROPN ADJ NOUN PUNCT ADV VERB NOUN PART VERB ADP ADJ ADJ NOUN CCONJ ADV AUX NOUN ADJ ADP PROPN PART ADJ NOUN NOUN PUNCT 
7057,0.0,0.0,NOUN PUNCT PROPN PROPN 
7058,-24.550472443657338,-inf,DET PROPN NOUN PUNCT NUM PUNCT VERB ADP PROPN PART VERB PRON AUX VERB PUNCT 
7059,-5.541531367372924,-inf,ADP DET NOUN ADP DET VERB NOUN PUNCT 
7060,-inf,-inf,ADP DET NOUN PUNCT DET ADJ NOUN VERB PROPN VERB DET NOUN NOUN ADP VERB DET NOUN ADP ADV PRON AUX VERB ADP DET ADJ ADJ NOUN PUNCT VERB SCONJ PROPN PROPN ADV PRON AUX ADV NUM NOUN ADJ PUNCT 
7061,-23.91022642253615,-inf,DET NOUN ADP NOUN NOUN VERB SCONJ PRON AUX ADJ PART VERB ADP DET NUM NOUN NOUN PUNCT 
7062,-20.190205558432258,-inf,PRON VERB ADP PRON DET NOUN CCONJ NOUN PUNCT PRON AUX DET NOUN ADP DET ADJ NOUN PUNCT 
7063,0.0,0.0,DET NOUN PUNCT 
7064,-13.66118498821561,-inf,NOUN AUX VERB ADP VERB DET NOUN PUNCT VERB DET NOUN ADP NOUN PUNCT 
7065,-15.402708553903544,-inf,PROPN AUX VERB ADP NOUN PUNCT VERB PROPN NOUN ADP DET NOUN PUNCT 
7066,-16.52801316451307,-inf,PROPN AUX ADV VERB NUM NOUN ADP DET NOUN PUNCT NUM NOUN ADV PUNCT 
7067,-12.001449182333486,-inf,PROPN PUNCT NOUN VERB ADJ ADJ PROPN CCONJ PROPN PUNCT ADJ PROPN 
7068,-3.0981482367885276,-inf,CCONJ PRON VERB VERB ADP DET NOUN PUNCT 
7069,-13.807170675551683,-inf,PROPN PUNCT PROPN NOUN VERB PROPN PROPN ADP PROPN PROPN CCONJ PROPN PUNCT ADJ PROPN 
7070,-26.271622859133906,-inf,DET ADJ NOUN ADP DET NOUN AUX SCONJ DET ADJ NOUN VERB DET ADJ NOUN ADP NOUN ADP DET NOUN ADP DET PROPN PUNCT 
7071,-3.0250244196824267,-inf,PRON AUX ADV VERB ADP NOUN PUNCT 
7072,-18.562265082872763,-inf,ADP DET ADJ NOUN ADP NOUN PUNCT DET ADJ NOUN AUX VERB SCONJ VERB PUNCT 
7073,-36.420771217071476,-inf,ADP ADJ NOUN PUNCT PROPN AUX VERB ADJ NOUN ADP ADJ ADJ NOUN CCONJ VERB NOUN PUNCT ADJ NOUN PUNCT NOUN PUNCT X PUNCT 
7074,-39.18184407309429,-inf,PROPN PROPN VERB PUNCT DET ADV DET NOUN VERB ADP DET ADP DET NOUN PUNCT DET ADV PRON AUX VERB SCONJ DET NOUN 
7075,-66.51282690493848,-inf,DET PUNCT NOUN PUNCT AUX VERB CCONJ VERB PART VERB DET NOUN PART ADJ NOUN ADP DET ADJ NOUN CCONJ VERB DET ADJ NOUN ADP ADJ NOUN PUNCT DET AUX PART ADJ NOUN CCONJ ADJ ADP ADJ NOUN ADP NOUN CCONJ NOUN PUNCT 
7076,-inf,-inf,PROPN PROPN AUX DET PROPN ADJ NOUN DET AUX VERB DET NOUN ADP PROPN PROPN PUNCT 
7077,-53.12451257181242,-inf,ADP PROPN PUNCT PROPN AUX PART VERB DET NOUN PUNCT CCONJ DET NOUN AUX PART AUX VERB ADP DET PROPN NOUN PUNCT ADJ SCONJ DET NOUN PRON VERB PRON PUNCT ADP NOUN PUNCT PUNCT 
7078,-inf,-inf,PROPN NOUN AUX DET NOUN ADP DET NOUN ADP DET NOUN PUNCT NOUN PUNCT SYM NOUN ADP NOUN ADP NOUN ADP PROPN CCONJ NOUN VERB NOUN PROPN PROPN PROPN AUX VERB PUNCT NOUN PROPN DET NOUN VERB PUNCT 
7079,-inf,-inf,PROPN AUX ADV PART ADV VERB ADV PROPN PROPN AUX VERB PART VERB PROPN SCONJ DET NOUN ADP DET ADJ NOUN ADP DET NOUN AUX ADJ ADP PROPN PROPN VERB PART AUX DET NOUN PUNCT 
7080,-39.92425119611878,-inf,DET ADJ NOUN PUNCT NOUN ADP PROPN PUNCT VERB ADP PROPN VERB DET NOUN ADP DET NOUN PROPN VERB ADP DET NOUN PUNCT VERB DET PROPN PUNCT 
7081,-38.57305252553141,-inf,SCONJ NOUN CCONJ NOUN VERB ADP ADV PUNCT NOUN ADP NOUN CCONJ NOUN VERB ADP DET DET NOUN NOUN VERB ADP ADJ NOUN PUNCT 
7082,-26.188999420858426,-inf,PROPN PUNCT DET ADJ NOUN AUX VERB DET ADJ NOUN DET VERB VERB ADP DET PROPN PROPN NOUN VERB ADP PROPN PUNCT 
7083,-38.84685467380139,-inf,DET NOUN DET AUX VERB PART VERB DET NOUN ADP DET NOUN ADP NOUN VERB DET NOUN PUNCT AUX VERB DET NOUN ADP CCONJ DET NOUN ADP DET NOUN PUNCT 
7084,0.0,0.0,INTJ PUNCT 
7085,-19.308527289274284,-inf,PROPN PROPN ADP NOUN PUNCT PROPN VERB ADP DET ADJ PROPN PROPN NOUN ADP PROPN PUNCT 
7086,-17.972331356418135,-inf,AUX VERB ADP NOUN ADP ADJ NOUN CCONJ PART VERB ADP ADP DET NOUN PUNCT 
7087,-43.17543263359601,-inf,VERB NOUN NOUN ADP CCONJ ADP PROPN PROPN VERB ADV VERB DET ADJ NOUN ADP DET NOUN CCONJ ADV AUX DET ADJ NOUN ADP DET PROPN PROPN NOUN PUNCT 
7088,-10.552808042813094,-inf,PROPN PUNCT PROPN ADP DET NOUN CCONJ PROPN PUNCT ADJ PROPN 
7089,-15.718702653338735,-inf,DET NOUN ADP DET ADV ADJ NOUN ADP DET NOUN AUX VERB ADP ADJ NOUN PUNCT 
7090,-inf,-inf,ADV ADV VERB ADP DET ADP DET NOUN AUX NOUN ADV PART VERB DET NOUN DET ADJ NOUN ADP NOUN AUX PART ADJ PUNCT 
7091,-14.76459091664355,-inf,PRON VERB VERB DET PROPN ADP NOUN PUNCT SCONJ DET NOUN PUNCT 
7092,-10.823127614334076,-inf,DET NOUN AUX ADV ADJ ADJ ADJ ADV PUNCT 
7093,-8.078243616066477,-7.141086756683837,INTJ PUNCT PRON VERB PRON VERB ADP PRON PUNCT 
7094,-8.87058979798097,-14.020817201200595,PRON VERB ADV VERB DET NOUN ADP DET NOUN NOUN NOUN PUNCT 
7095,-28.034311947505365,-inf,DET NOUN VERB DET ADJ NOUN PUNCT PROPN PROPN PROPN PROPN PUNCT CCONJ DET ADJ PUNCT ADJ NOUN ADV PUNCT 
7096,-35.394408016767926,-inf,PROPN PROPN PROPN VERB ADP PROPN NUM SCONJ PRON AUX VERB ADP DET ADJ ADJ ADJ NOUN PART VERB ADJ ADJ PUNCT NOUN NOUN PUNCT 
7097,-41.9556712603979,-inf,PROPN PART NOUN ADP NOUN AUX NUM ADP DET NOUN ADV PRON VERB VERB NOUN SCONJ DET NOUN PART ADJ NOUN NOUN ADV ADV PUNCT 
7098,-14.579783018419107,-23.02717490995772,VERB PROPN PUNCT DET ADJ NOUN PART VERB NOUN ADP DET NOUN PUNCT NOUN PUNCT 
7099,-16.651106813592683,-inf,DET PROPN PART PROPN NOUN VERB AUX VERB ADP PROPN CCONJ NOUN PUNCT 
7100,-inf,-inf,ADP DET NOUN NOUN NOUN PROPN PROPN PROPN NOUN CCONJ NOUN NOUN PROPN PROPN VERB DET NOUN SCONJ PROPN AUX ADV NOUN ADP PROPN SCONJ VERB DET NOUN NOUN NOUN ADP DET ADJ PROPN NOUN PROPN NUM PUNCT 
7101,-8.89915314206652,-7.935964861161823,NOUN ADP PROPN PUNCT PROPN PROPN PROPN PUNCT NOUN PUNCT 
7102,0.0,0.0,DET PROPN NOUN 
